species,number_of_individuals,longitude_ves,latitude_ves,site_id,date
racl,1,-83.86825197,35.95672709,7,5/2/23
racl,1,-83.86820545,35.95679963,7,5/2/23
racl,1,-83.86822432,35.95672621,7,5/2/23
racl,4,-83.86840317,35.95668802,7,5/2/23
racl,1,-83.86841826,35.95667631,7,5/2/23
racl,2,-83.86833224,35.95664018,7,5/2/23
racl,3,-83.86981065,35.95699259,NA,NA
racl,1,-83.8697763,35.95695599,NA,NA
racl,3,-83.8684691,35.9575775,NA,NA
novi,2,-83.86930516,35.95774292,10,5/2/23
racl,2,-83.86924296,35.95771533,10,5/2/23
novi,1,-83.86923591,35.95778207,10,5/2/23
racl,2,-83.86916763,35.95774801,10,5/2/23
novi,1,-83.86680734,35.95611535,NA,NA
novi,1,-83.86679976,35.95605216,NA,NA
novi,2,-83.86683195,35.95606416,NA,NA
racl,1,-83.86818406,35.95672877,7,5/2/23
racl,1,-83.86813018,35.95684432,7,5/2/23
racl,1,-83.86811503,35.9567138,7,5/2/23
racl,1,-83.86815175,35.9568264,7,5/2/23
racl,1,-83.86837662,35.95667171,7,5/2/23
racl,2,-83.86828059,35.95668484,7,5/2/23
racl,1,-83.86818462,35.95674462,7,5/2/23
racl,1,-83.86832456,35.95672277,7,5/2/23
racl,5,-83.86838235,35.95661671,7,5/2/23
racl,3,-83.86839531,35.95671344,7,5/2/23
racl,5,-83.86981205,35.95688537,NA,NA
racl,4,-83.86977699,35.95690074,NA,NA
racl,1,-83.86854186,35.95753337,NA,NA
racl,1,-83.86916472,35.95769196,10,5/2/23
novi,2,-83.86936603,35.95773773,10,5/2/23
novi,1,-83.86925321,35.95776976,10,5/2/23
novi,1,-83.86911944,35.95772264,10,5/2/23
racl,2,-83.86931023,35.95774815,10,5/2/23
novi,1,-83.86922939,35.95780488,10,5/2/23
racl,2,-83.86921079,35.95777542,10,5/2/23
novi,1,-83.8693565,35.95775884,10,5/2/23
novi,2,-83.8692607,35.95775718,10,5/2/23
racl,1,-83.86922273,35.95777318,10,5/2/23
racl,1,-83.86825902,35.95674351,7,5/3/23
racl,1,-83.86820232,35.95675345,7,5/3/23
racl,1,-83.86815311,35.95671246,7,5/3/23
racl,1,-83.86836572,35.9567245,7,5/3/23
racl,1,-83.86829439,35.95670061,7,5/3/23
racl,2,-83.86838484,35.95676054,7,5/3/23
racl,2,-83.86823622,35.9567636,7,5/3/23
racl,5,-83.86827634,35.9566093,7,5/3/23
racl,1,-83.86823348,35.95674618,7,5/3/23
racl,1,-83.86838508,35.9568173,7,5/3/23
racl,3,-83.86832941,35.95670372,7,5/3/23
racl,2,-83.86821803,35.95684911,7,5/3/23
racl,2,-83.86831831,35.95668824,7,5/3/23
racl,1,-83.86815778,35.95683025,7,5/3/23
racl,2,-83.86980975,35.95695226,NA,NA
racl,1,-83.86977905,35.95694174,NA,NA
racl,1,-83.86975357,35.95696481,NA,NA
racl,1,-83.86978708,35.95694916,NA,NA
racl,3,-83.8697642,35.95696224,NA,NA
racl,2,-83.86851388,35.95758375,NA,NA
novi,2,-83.86931962,35.9578188,10,5/3/23
,NA,-83.86922676,35.95783183,10,5/3/23
racl,1,-83.86938091,35.95780667,10,5/3/23
novi,2,-83.86933464,35.95780138,10,5/3/23
racl,2,-83.86923029,35.95772456,10,5/3/23
racl,1,-83.86929466,35.9578251,10,5/3/23
racl,1,-83.86927809,35.95778685,10,5/3/23
racl,1,-83.86929772,35.95781736,10,5/3/23
racl,1,-83.8693057,35.957812,10,5/3/23
novi,1,-83.8691112,35.9577052,10,5/3/23
racl,1,-83.86936241,35.95783095,10,5/3/23
racl,1,-83.86931751,35.95778654,10,5/3/23
racl,1,-83.87692151,35.93332174,15,5/18/23
racl,1,-83.87670124,35.93343785,15,5/18/23
racl,1,-83.87671204,35.93342621,15,5/18/23
raca,1,-83.87702648,35.93332247,15,5/18/23
racl,2,-83.87675274,35.93347751,15,5/18/23
raca,1,-83.87688841,35.93337326,15,5/18/23
racl,1,-83.87673542,35.93344951,15,5/18/23
raca,1,-83.87702207,35.93331866,15,5/18/23
raca,1,-83.87672836,35.93348033,15,5/18/23
raca,1,-83.87682695,35.9334232,15,5/18/23
raca,1,-83.8770578,35.93331982,15,5/18/23
racl,2,-83.87663643,35.93341939,15,5/18/23
raca,1,-83.87709647,35.93328837,15,5/18/23
raca,1,-83.87675525,35.93340713,15,5/18/23
hych,1,-83.87664213,35.93343614,15,5/18/23
racl,1,-83.87687953,35.93343351,15,5/18/23
racl,1,-83.8768686,35.93336999,15,5/18/23
racl,1,-83.87693935,35.93340791,15,5/18/23
raca,2,-83.87702858,35.93327848,15,5/18/23
raca,1,-83.87700299,35.93329907,15,5/18/23
racl,1,-83.87668449,35.93344963,15,5/18/23
racl,1,-83.8767457,35.93334653,15,5/18/23
racl,2,-83.87678148,35.93334806,15,5/18/23
hych,1,-83.87688354,35.93336657,15,5/18/23
racl,1,-83.87707822,35.93331356,15,5/18/23
raca,1,-83.87705712,35.93329092,15,5/18/23
raca,1,-83.87701132,35.93335649,15,5/18/23
raca,1,-83.87699348,35.93333962,15,5/18/23
raca,1,-83.87681035,35.93328889,15,5/18/23
raca,1,-83.87670492,35.93337878,15,5/18/23
racl,1,-83.87669834,35.93333668,15,5/18/23
racl,2,-83.87677449,35.9333829,15,5/18/23
raca,1,-83.87679313,35.9334437,15,5/18/23
racl,1,-83.87674295,35.93335993,15,5/18/23
racl,1,-83.87691469,35.93337825,15,5/18/23
raca,1,-83.87707064,35.93324248,15,5/18/23
racl,2,-83.87687919,35.93330164,15,5/18/23
raca,1,-83.87670188,35.93337642,15,5/18/23
racl,1,-83.87681335,35.93342532,15,5/18/23
racl,1,-83.87693283,35.93336418,15,5/19/23
racl,1,-83.87707038,35.93331621,15,5/19/23
racl,1,-83.87667025,35.93344954,15,5/19/23
hych,1,-83.87689893,35.9333559,15,5/19/23
raca,1,-83.87666249,35.93344766,15,5/19/23
raca,1,-83.87679606,35.93339623,15,5/19/23
racl,2,-83.87678826,35.93339127,15,5/19/23
racl,1,-83.87697458,35.93331293,15,5/19/23
hych,2,-83.87661539,35.93347,15,5/19/23
racl,1,-83.87703449,35.93330734,15,5/19/23
racl,2,-83.87705427,35.9332618,15,5/19/23
raca,1,-83.87682706,35.93330969,15,5/19/23
racl,4,-83.87674066,35.93343108,15,5/19/23
racl,1,-83.87708214,35.93327291,15,5/19/23
hych,1,-83.87701163,35.93332188,15,5/19/23
racl,1,-83.87698603,35.93327282,15,5/19/23
raca,1,-83.87684569,35.93329839,15,5/19/23
raca,1,-83.87667564,35.93335055,15,5/19/23
racl,2,-83.8768297,35.93342836,15,5/19/23
hych,1,-83.87673645,35.93343965,15,5/19/23
racl,1,-83.87707395,35.93332335,15,5/19/23
raca,1,-83.87707419,35.93328765,15,5/19/23
raca,1,-83.87694842,35.93328779,15,5/19/23
racl,1,-83.87668428,35.93334578,15,5/19/23
hych,1,-83.94000222,35.93558927,2,5/31/23
racl,1,-83.94000161,35.93561206,2,5/31/23
hych,3,-83.93998554,35.93559402,2,5/31/23
hych,1,-83.94000463,35.93567116,2,5/31/23
racl,1,-83.94000161,35.93561206,2,5/31/23
racl,1,-83.93994476,35.93554899,2,5/31/23
racl,1,-83.93999703,35.93562793,2,5/31/23
hych,3,-83.93998554,35.93559402,2,5/31/23
hych,1,-83.94000463,35.93567116,2,5/31/23
racl,1,-83.94000022,35.93564648,2,5/31/23
racl,1,-83.93994476,35.93554899,2,5/31/23
racl,1,-83.94000022,35.93564648,2,5/31/23
hych,1,-83.94002552,35.93563341,2,5/31/23
hych,1,-83.94000222,35.93558927,2,5/31/23
racl,1,-83.93999703,35.93562793,2,5/31/23
hych,1,-83.93999619,35.93562664,2,5/31/23
hych,1,-83.93999619,35.93562664,2,5/31/23
hych,1,-83.94002552,35.93563341,2,5/31/23
racl,2,-83.93995907,35.93569823,2,5/31/23
hych,1,-83.93998509,35.93572127,2,5/31/23
racl,2,-83.94005399,35.93569843,2,5/31/23
racl,1,-83.94005751,35.93574047,2,5/31/23
racl,2,-83.94005399,35.93569843,2,5/31/23
racl,1,-83.94005751,35.93574047,2,5/31/23
hych,1,-83.94000948,35.93572634,2,5/31/23
racl,1,-83.93998736,35.93574583,2,5/31/23
hych,1,-83.94000948,35.93572634,2,5/31/23
racl,1,-83.94004113,35.93575841,2,5/31/23
racl,1,-83.93998736,35.93574583,2,5/31/23
hych,1,-83.93998509,35.93572127,2,5/31/23
racl,1,-83.94004113,35.93575841,2,5/31/23
racl,2,-83.93995907,35.93569823,2,5/31/23
racl,2,-83.93990857,35.93563343,2,5/31/23
hych,1,-83.93984303,35.93569274,2,5/31/23
racl,1,-83.93989871,35.93562866,2,5/31/23
hych,2,-83.93985296,35.93566573,2,5/31/23
raca,2,-83.93985384,35.93558908,2,5/31/23
racl,1,-83.93984027,35.93566449,2,5/31/23
racl,2,-83.93982675,35.93570592,2,5/31/23
hych,1,-83.9398766,35.93559149,2,5/31/23
racl,1,-83.93988822,35.93567278,2,5/31/23
racl,1,-83.93984906,35.93569878,2,5/31/23
racl,1,-83.93982696,35.93566199,2,5/31/23
racl,1,-83.93984959,35.93594379,2,5/31/23
hych,1,-83.93982262,35.93560256,2,5/31/23
racl,1,-83.93989041,35.93565094,2,5/31/23
hych,1,-83.93994432,35.93564138,2,5/31/23
racl,1,-83.93987631,35.93566521,2,5/31/23
racl,2,-83.93979812,35.93560378,2,5/31/23
pscr,1,-83.94001083,35.93577492,2,5/31/23
pscr,1,-83.94001083,35.93577492,2,5/31/23
racl,3,-83.93997579,35.93567509,2,5/31/23
hych,2,-83.94004976,35.9356069,2,5/31/23
racl,1,-83.94005015,35.93555969,2,5/31/23
hych,4,-83.94001597,35.93550422,2,5/31/23
racl,1,-83.93983955,35.93567151,2,5/31/23
racl,1,-83.9398525,35.9354972,2,5/31/23
racl,1,-83.9398082,35.93556687,2,5/31/23
hych,1,-83.93986414,35.93559748,2,5/31/23
hych,1,-83.93990687,35.93561981,2,5/31/23
hych,1,-83.93988427,35.93562617,2,5/31/23
hych,2,-83.93979411,35.93565919,2,5/31/23
racl,1,-83.93990265,35.93565911,2,5/31/23
raca,1,-83.93990377,35.93563816,2,5/31/23
racl,1,-83.93990481,35.93563459,2,5/31/23
hych,1,-83.93976603,35.93566948,2,5/31/23
racl,2,-83.9398908,35.93570256,2,5/31/23
racl,2,-83.93988101,35.93563819,2,5/31/23
raca,1,-83.93978643,35.93562472,2,5/31/23
racl,1,-83.93980509,35.9356143,2,5/31/23
hych,1,-83.93988207,35.93566141,2,5/31/23
racl,3,-83.94003961,35.93570617,2,5/31/23
racl,1,-83.94032951,35.93573326,2,5/31/23
hych,1,-83.9400705,35.93571421,2,5/31/23
hych,2,-83.94004196,35.93560618,2,6/1/23
hych,1,-83.94001783,35.93562,2,6/1/23
hych,1,-83.93994612,35.9356051,2,6/1/23
racl,1,-83.94000393,35.93557483,2,6/1/23
hych,2,-83.9400164,35.93559816,2,6/1/23
hych,1,-83.93995472,35.93555114,2,6/1/23
hych,3,-83.94005096,35.93565901,2,6/1/23
racl,1,-83.93986785,35.93556165,2,6/1/23
hych,1,-83.93979036,35.93563107,2,6/1/23
hych,2,-83.93990943,35.93565427,2,6/1/23
hych,1,-83.9398352,35.93561555,2,6/1/23
hych,2,-83.93989051,35.93560879,2,6/1/23
racl,1,-83.93990554,35.93566289,2,6/1/23
racl,1,-83.9398243,35.93564242,2,6/1/23
hych,1,-83.93988463,35.93561269,2,6/1/23
hych,2,-83.93987344,35.93568388,2,6/1/23
hych,1,-83.93989047,35.9356516,2,6/1/23
hych,1,-83.93979916,35.93567446,2,6/1/23
hych,1,-83.9398722,35.9355976,2,6/1/23
racl,1,-83.93988191,35.93570136,2,6/1/23
raca,1,-83.93987563,35.93565415,2,6/1/23
raca,1,-83.93981854,35.93567569,2,6/1/23
racl,1,-83.93988434,35.93560105,2,6/1/23
hych,2,-83.94002271,35.93576933,2,6/1/23
racl,1,-83.94003065,35.93573015,2,6/1/23
racl,1,-83.94002927,35.93573931,2,6/1/23
hych,1,-83.93997267,35.93570876,2,6/1/23
racl,1,-83.86982607,35.95697681,NA,NA
racl,10,-83.86930269,35.95782609,10,6/5/23
racl,1,-83.86933839,35.95786369,10,6/5/23
racl,1,-83.86927426,35.9578428,10,6/5/23
racl,12,-83.86931154,35.9578358,10,6/5/23
racl,1,-83.86935035,35.95787606,10,6/5/23
racl,6,-83.86929572,35.95779725,10,6/5/23
racl,1,-83.86813458,35.95679477,7,6/5/23
pscr,1,-83.86826984,35.95664859,7,6/5/23
racl,1,-83.86823683,35.95682437,7,6/5/23
racl,1,-83.86844885,35.95671169,7,6/5/23
racl,1,-83.86834427,35.95668486,7,6/5/23
racl,1,-83.86926056,35.95781901,10,6/5/23
racl,3,-83.86935118,35.95783357,10,6/5/23
racl,12,-83.86927572,35.95779239,10,6/5/23
racl,13,-83.86934145,35.95782007,10,6/5/23
raca,1,-83.86814633,35.95673895,7,6/5/23
racl,1,-83.86810537,35.95676544,7,6/5/23
racl,1,-83.86809447,35.95680247,7,6/5/23
racl,1,-83.86836192,35.9567214,7,6/5/23
racl,1,-83.86814833,35.95671015,7,6/5/23
racl,1,-83.8683145,35.95674042,7,6/5/23
racl,1,-83.86833016,35.95662109,7,6/5/23
racl,1,-83.86836534,35.95672233,7,6/5/23
racl,1,-83.86832484,35.95684283,7,6/5/23
racl,1,-83.86815127,35.95671624,7,6/5/23
racl,1,-83.86838493,35.95669377,7,6/5/23
racl,1,-83.86834865,35.95672993,7,6/5/23
racl,1,-83.86817247,35.95671025,7,6/5/23
pscr,1,-83.86825792,35.95678081,7,6/5/23
racl,1,-83.86837991,35.9567226,7,6/5/23
racl,1,-83.86810608,35.95665414,7,6/5/23
racl,1,-83.86822222,35.95682604,7,6/5/23
racl,1,-83.86833627,35.95675155,7,6/5/23
racl,1,-83.86852678,35.95754875,NA,NA
racl,19,-83.86918314,35.95772372,10,6/6/23
racl,13,-83.86935653,35.95781449,10,6/6/23
racl,21,-83.86932,35.95783632,10,6/6/23
racl,1,-83.86932074,35.95785149,10,6/6/23
racl,1,-83.86930605,35.95777624,10,6/6/23
racl,1,-83.86917873,35.95775347,10,6/6/23
racl,1,-83.86938838,35.95783657,10,6/6/23
racl,1,-83.86920007,35.95776079,10,6/6/23
racl,3,-83.86931348,35.95779483,10,6/6/23
racl,3,-83.86917783,35.95776969,10,6/6/23
racl,1,-83.86923278,35.95777413,10,6/6/23
racl,2,-83.86977416,35.95688834,NA,NA
racl,1,-83.86974154,35.9569454,NA,NA
racl,2,-83.86837603,35.95665912,7,6/6/23
racl,1,-83.86835956,35.95664469,7,6/6/23
racl,1,-83.86837436,35.95670677,7,6/6/23
racl,1,-83.86814124,35.95667986,7,6/6/23
racl,1,-83.86838412,35.95670557,7,6/6/23
racl,3,-83.86832826,35.95662279,7,6/6/23
racl,1,-83.86811885,35.95679906,7,6/6/23
racl,2,-83.86815227,35.95679415,7,6/6/23
racl,1,-83.86838119,35.95672105,7,6/6/23
racl,1,-83.86825686,35.95669809,7,6/6/23
racl,2,-83.86815891,35.95682215,7,6/6/23
racl,1,-83.86828616,35.95667098,7,6/6/23
racl,1,-83.86817409,35.95683554,7,6/6/23
racl,1,-83.86813128,35.95669406,7,6/6/23
racl,1,-83.86838414,35.95670919,7,6/6/23
pscr,1,-83.86821444,35.95663777,7,6/6/23
racl,1,-83.86816776,35.95665222,7,6/6/23
racl,1,-83.86817259,35.95667343,7,6/6/23
racl,1,-83.876749,35.93346968,15,6/13/23
racl,1,-83.87667884,35.93343787,15,6/13/23
racl,1,-83.87709668,35.93326097,15,6/13/23
racl,1,-83.87693255,35.9333408,15,6/13/23
racl,1,-83.87678873,35.93342815,15,6/13/23
racl,1,-83.8766558,35.93340797,15,6/13/23
racl,1,-83.87665353,35.93343792,15,6/13/23
racl,1,-83.87677111,35.93346285,15,6/13/23
racl,1,-83.87674657,35.93341223,15,6/13/23
racl,1,-83.87690909,35.93331776,15,6/13/23
racl,1,-83.8767671,35.93328042,15,6/13/23
racl,2,-83.87682284,35.93333046,15,6/13/23
racl,2,-83.87666065,35.93342815,15,6/13/23
racl,1,-83.87666191,35.93338352,15,6/13/23
racl,1,-83.87700185,35.93323164,15,6/13/23
racl,1,-83.8770427,35.9333756,15,6/13/23
racl,1,-83.87706441,35.93327434,15,6/13/23
racl,1,-83.87684983,35.93338867,15,6/13/23
racl,2,-83.87669089,35.93339232,15,6/13/23
racl,2,-83.87664607,35.9334059,15,6/13/23
racl,1,-83.87668337,35.93342199,15,6/13/23
racl,2,-83.87701596,35.93334752,15,6/13/23
raca,1,-83.87688906,35.93333758,15,6/13/23
racl,1,-83.87681585,35.93340438,15,6/13/23
racl,1,-83.87696064,35.93327736,15,6/13/23
racl,1,-83.87685503,35.93329249,15,6/13/23
racl,2,-83.87696768,35.93325494,15,6/13/23
racl,1,-83.87670776,35.93333432,15,6/13/23
racl,2,-83.87669745,35.93338075,15,6/13/23
racl,2,-83.87672436,35.93327283,15,6/13/23
racl,1,-83.87681639,35.93329362,15,6/13/23
racl,1,-83.87678328,35.93334236,15,6/13/23
racl,1,-83.87701781,35.93332476,15,6/13/23
raca,1,-83.87684204,35.93327292,15,6/13/23
racl,1,-83.87676283,35.93343393,15,6/13/23
racl,1,-83.87674632,35.93342191,15,6/13/23
raca,1,-83.87680314,35.93338109,15,6/13/23
racl,1,-83.87693174,35.93332338,15,6/13/23
racl,2,-83.87676703,35.93337325,15,6/13/23
racl,3,-83.87661569,35.93335783,15,6/13/23
racl,1,-83.8766438,35.93337187,15,6/13/23
racl,1,-83.876878,35.93332933,15,6/13/23
racl,1,-83.87669673,35.93338497,15,6/13/23
racl,2,-83.87666535,35.93337669,15,6/13/23
racl,2,-83.87689567,35.93331216,15,6/13/23
racl,2,-83.87697129,35.93334307,15,6/13/23
racl,1,-83.87697564,35.93335883,15,6/13/23
raca,1,-83.87695804,35.9333613,15,6/13/23
raca,1,-83.87690138,35.93330611,15,6/13/23
racl,1,-83.8770318,35.93331018,15,6/14/23
raca,1,-83.87695938,35.93325917,15,6/14/23
racl,3,-83.87693803,35.933341,15,6/14/23
racl,2,-83.87696867,35.93328432,15,6/14/23
racl,1,-83.87671522,35.9333002,15,6/14/23
racl,3,-83.87665126,35.93343779,15,6/14/23
racl,1,-83.87667756,35.93336249,15,6/14/23
racl,1,-83.87702937,35.93321345,15,6/14/23
racl,1,-83.87686881,35.93328518,15,6/14/23
racl,1,-83.87684531,35.93330125,15,6/14/23
racl,1,-83.87676937,35.93335292,15,6/14/23
raca,1,-83.87686819,35.93329827,15,6/14/23
racl,2,-83.87664657,35.93335437,15,6/14/23
racl,1,-83.8766407,35.93331428,15,6/14/23
racl,1,-83.8767558,35.93336027,15,6/14/23
raca,1,-83.87676593,35.933417,15,6/14/23
racl,2,-83.8766402,35.93341637,15,6/14/23
racl,0,-83.87681722,35.93337708,15,6/14/23
racl,1,-83.8768536,35.93334815,15,6/14/23
racl,1,-83.87692227,35.93334416,15,6/14/23
racl,1,-83.87686157,35.93332593,15,6/14/23
racl,3,-83.93987724,35.9356097,2,7/11/23
racl,1,-83.93994385,35.93567471,2,7/11/23
racl,2,-83.94003888,35.9355902,2,7/11/23
racl,1,-83.94000983,35.93560699,2,7/11/23
hych,3,-83.94006425,35.93558709,2,7/11/23
hych,2,-83.93996342,35.93551411,2,7/11/23
racl,1,-83.94005433,35.93563956,2,7/11/23
racl,2,-83.93984709,35.93557215,2,7/11/23
racl,3,-83.939798,35.93564678,2,7/11/23
racl,2,-83.93971218,35.93569684,2,7/11/23
racl,2,-83.93985258,35.93555288,2,7/11/23
racl,3,-83.9399442,35.93562868,2,7/11/23
racl,12,-83.93002155,35.93349652,2,7/11/23
racl,3,-83.93977214,35.93568397,2,7/11/23
racl,1,-83.9398477,35.9355846,2,7/11/23
hych,2,-83.93977271,35.93568112,2,7/11/23
racl,2,-83.93972751,35.93565421,2,7/11/23
racl,2,-83.93982883,35.93556918,2,7/11/23
racl,2,-83.93982346,35.93567899,2,7/11/23
hych,1,-83.9398384,35.9355783,2,7/11/23
racl,9,-83.93974912,35.93567748,2,7/11/23
racl,1,-83.93975978,35.93570461,2,7/11/23
hych,2,-83.93985284,35.93566592,2,7/11/23
racl,8,-83.93968721,35.93566724,2,7/11/23
pscr,1,-83.93981132,35.93569875,2,7/11/23
racl,1,-83.94003245,35.93570095,2,7/11/23
racl,3,-83.93998359,35.93567331,2,7/11/23
pscr,1,-83.93995852,35.93586423,2,7/11/23
racl,2,-83.94006078,35.93574117,2,7/11/23
racl,1,-83.939954,35.93572676,2,7/11/23
racl,3,-83.93971486,35.93565044,2,7/11/23
hych,3,-83.94001418,35.93573007,2,7/11/23
racl,3,-83.94006045,35.93566075,2,7/11/23
racl,2,-83.94001753,35.9357289,2,7/11/23
racl,1,-83.93993497,35.93566159,2,7/11/23
pscr,1,-83.94003505,35.93571293,2,7/11/23
racl,2,-83.93990622,35.93572601,2,7/11/23
racl,2,-83.93989214,35.93568276,2,7/11/23
racl,2,-83.93970313,35.93561461,2,7/11/23
pscr,1,-83.93982634,35.93562748,2,7/11/23
racl,2,-83.93980404,35.93562267,2,7/11/23
racl,2,-83.93975319,35.9357227,2,7/11/23
racl,9,-83.93974529,35.93576923,2,7/11/23
racl,4,-83.93981061,35.93572573,2,7/11/23
racl,3,-83.93972093,35.93573676,2,7/11/23
racl,3,-83.93972036,35.93573243,2,7/11/23
hych,1,-83.93981674,35.93574124,2,7/11/23
racl,3,-83.93984985,35.93575322,2,7/11/23
racl,3,-83.93979987,35.93574873,2,7/11/23
racl,2,-83.93994541,35.93566469,2,7/11/23
racl,3,-83.93978049,35.93568584,2,7/11/23
racl,2,-83.93985032,35.93565445,2,7/11/23
racl,15,-83.93983602,35.93561245,2,7/11/23
racl,2,-83.93981143,35.93572806,2,7/11/23
racl,1,-83.9397986,35.93567602,2,7/11/23
racl,1,-83.93990478,35.9356565,2,7/11/23
racl,3,-83.93978467,35.93572389,2,7/11/23
raca,1,-83.93985107,35.93561305,2,7/11/23
raca,1,-83.93983967,35.93568445,2,7/11/23
hych,1,-83.93986808,35.93567266,2,7/11/23
hych,1,-83.94003363,35.93578589,2,7/11/23
racl,2,-83.94001083,35.93581477,2,7/11/23
racl,1,-83.94003471,35.93581527,2,7/11/23
raca,1,-83.94000395,35.93580953,2,7/11/23
racl,1,-83.93998903,35.93565925,2,7/11/23
racl,1,-83.93993832,35.9357737,2,7/11/23
racl,2,-83.94008582,35.9357181,2,7/11/23
racl,2,-83.94004335,35.93580853,2,7/11/23
hych,1,-83.93999205,35.93566243,2,7/11/23
racl,2,-83.94001829,35.93582722,2,7/11/23
racl,2,-83.93995852,35.9357548,2,7/11/23
racl,2,-83.94003781,35.93579344,2,7/11/23
racl,1,-83.94000546,35.93581988,2,7/11/23
pscr,1,-83.94001133,35.93582328,2,7/11/23
raca,1,-83.94001686,35.93582232,2,7/11/23
hych,1,-83.94003897,35.93564846,2,7/11/23
racl,3,-83.93998766,35.93566758,2,7/11/23
hych,2,-83.94007276,35.9356323,2,7/11/23
racl,1,-83.93988194,35.93569805,2,7/11/23
racl,2,-83.94001109,35.93565056,2,7/11/23
racl,1,-83.93995841,35.93560715,2,7/11/23
racl,1,-83.93990332,35.9356098,2,7/11/23
racl,3,-83.94004366,35.93565773,2,7/11/23
hych,2,-83.93994187,35.93552658,2,7/13/23
racl,2,-83.93999498,35.93559458,2,7/13/23
hych,2,-83.93998581,35.93554904,2,7/13/23
racl,1,-83.9400073,35.93563764,2,7/13/23
racl,1,-83.94002693,35.93556868,2,7/13/23
racl,1,-83.93989142,35.93555499,2,7/13/23
racl,1,-83.93996255,35.93557333,2,7/13/23
hych,1,-83.93993573,35.93560062,2,7/13/23
raca,1,-83.9400006,35.93573037,2,7/13/23
raca,2,-83.94001644,35.93573732,2,7/13/23
racl,1,-83.94000563,35.93573548,2,7/13/23
raca,1,-83.94000705,35.93573208,2,7/13/23
racl,1,-83.93998912,35.9357846,2,7/13/23
racl,2,-83.93998526,35.93573347,2,7/13/23
racl,2,-83.93994718,35.93569926,2,7/13/23
racl,1,-83.9400125,35.93574034,2,7/13/23
hych,1,-83.93996935,35.93567816,2,7/13/23
racl,1,-83.94002424,35.93574185,2,7/13/23
racl,1,-83.94000932,35.93572936,2,7/13/23
hych,2,-83.94000306,35.93579263,2,7/13/23
hych,1,-83.94001921,35.93574612,2,7/13/23
raca,1,-83.94004578,35.93572999,2,7/13/23
pscr,1,-83.94015351,35.93571722,2,7/13/23
racl,1,-83.94006866,35.93565132,2,7/13/23
racl,1,-83.94008921,35.93568477,2,7/13/23
racl,1,-83.93985072,35.93559187,2,7/13/23
racl,1,-83.93994384,35.93552694,2,7/13/23
raca,1,-83.93992962,35.93562998,2,7/13/23
racl,2,-83.93989566,35.93563909,2,7/13/23
raca,1,-83.93980803,35.93567602,2,7/13/23
racl,2,-83.93986641,35.93564215,2,7/13/23
raca,1,-83.93985082,35.93568841,2,7/13/23
racl,3,-83.93994842,35.93563096,2,7/13/23
racl,4,-83.93991447,35.93563322,2,7/13/23
hych,1,-83.93994296,35.93561589,2,7/13/23
racl,1,-83.93996535,35.93560566,2,7/13/23
hych,2,-83.93987806,35.93560593,2,7/13/23
racl,1,-83.93990868,35.93559968,2,7/13/23
racl,4,-83.93975253,35.93565178,2,7/13/23
racl,3,-83.93982349,35.93570571,2,7/13/23
racl,3,-83.93972646,35.93567879,2,7/13/23
pscr,1,-83.93977136,35.93570048,2,7/13/23
racl,2,-83.93983626,35.9357009,2,7/13/23
racl,1,-83.93972722,35.9356338,2,7/13/23
racl,1,-83.86973566,35.95690833,NA,NA
racl,1,-83.86893164,35.95757584,NA,NA
racl,1,-83.86924087,35.95779783,10,7/18/23
hych,2,-83.86925203,35.95780434,10,7/18/23
racl,2,-83.86925077,35.95778231,10,7/18/23
racl,1,-83.86927778,35.95781994,10,7/18/23
racl,4,-83.86819267,35.956807,7,7/18/23
racl,3,-83.86822125,35.95668106,7,7/18/23
racl,1,-83.86824908,35.95664778,7,7/18/23
racl,1,-83.86813567,35.95663626,7,7/18/23
racl,1,-83.86819149,35.95694438,7,7/18/23
racl,1,-83.86833686,35.95664672,7,7/18/23
racl,1,-83.86822454,35.95668601,7,7/18/23
racl,3,-83.86814045,35.95681676,7,7/18/23
racl,1,-83.86812117,35.95672464,7,7/18/23
racl,1,-83.86819323,35.95667621,7,7/18/23
racl,2,-83.86811305,35.95662082,7,7/18/23
racl,5,-83.86832634,35.95663553,7,7/18/23
